Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.04409029554106392,0.052631578947368474
2,7,0.02658683891606417,0.03157894736842104
3,3,0.008918032718539526,0.010526315789473717
4,8,0.015346294335924826,0.010526315789473717
5,6,-0.014955376294188416,-0.010526315789473717
6,2,-0.02954502927393421,-0.021052631578947323
7,4,-0.0240970143303445,-0.021052631578947323
8,0,-0.048259701709114755,-0.03157894736842104
9,5,-0.05771966575881993,-0.04210526315789476
