Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.04732188548771732,0.03157894736842104
2,5,0.03111055733661594,0.021052631578947323
3,8,0.03111055733661594,0.021052631578947323
4,3,0.015346294335924826,0.010526315789473717
5,0,0.0,0.0
6,1,0.0,0.0
7,2,-0.014955376294188416,-0.010526315789473717
8,4,-0.04379246755907873,-0.03157894736842104
9,6,-0.04379246755907873,-0.03157894736842104
