Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.01015184936615221,0.04210526315789476
2,7,0.02058259631991599,0.04210526315789476
3,3,0.00696860222781448,0.021052631578947323
4,5,0.0240970143303445,0.021052631578947323
5,2,0.008918032718539526,0.010526315789473717
6,0,-0.020223111201489452,0.0
7,4,-0.005883856139076937,0.0
8,8,-0.02954502927393421,-0.021052631578947323
9,6,-0.06725223638412647,-0.05263157894736836
