Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,5,0.055691264288082576,0.04210526315789476
2,7,0.055691264288082576,0.04210526315789476
3,3,0.00696860222781448,0.021052631578947323
4,2,-0.01118226963693636,0.0
5,4,0.0,0.0
6,1,-0.03341665441041519,-0.010526315789473717
7,6,-0.00898627622090209,-0.010526315789473717
8,8,-0.014955376294188416,-0.010526315789473717
9,0,-0.034450967697878254,-0.021052631578947323
