Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.0240970143303445,0.021052631578947323
2,7,0.015346294335924826,0.010526315789473717
3,8,0.015346294335924826,0.010526315789473717
4,0,0.0,0.0
5,2,0.0,0.0
6,4,0.0,0.0
7,3,-0.014955376294188416,-0.010526315789473717
8,5,-0.014955376294188416,-0.010526315789473717
9,6,-0.014955376294188416,-0.010526315789473717
