Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.015985853099053315,0.03157894736842104
2,6,0.0023758948917075307,0.021052631578947323
3,2,-0.005883856139076937,0.0
4,8,0.0,0.0
5,3,-0.04636429847612933,-0.021052631578947323
6,5,-0.0388628868325257,-0.021052631578947323
7,4,-0.048259701709114755,-0.03157894736842104
8,7,-0.052273256212687524,-0.03157894736842104
9,1,-0.0686799300748111,-0.04210526315789476
