Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.02988434675798446,0.04210526315789476
2,3,0.012086428424005535,0.021052631578947323
3,5,0.03111055733661594,0.021052631578947323
4,7,0.015346294335924826,0.010526315789473717
5,2,-0.005883856139076937,0.0
6,8,-0.005883856139076937,0.0
7,0,-0.034450967697878254,-0.021052631578947323
8,6,-0.0388628868325257,-0.021052631578947323
9,4,-0.052273256212687524,-0.03157894736842104
