Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.028965804730729627,0.06315789473684208
2,8,0.0240970143303445,0.021052631578947323
3,7,-0.01118226963693636,0.0
4,4,-0.014955376294188416,-0.010526315789473717
5,2,-0.034450967697878254,-0.021052631578947323
6,3,-0.07502629264993455,-0.05263157894736836
7,5,-0.0713472010216597,-0.05263157894736836
8,0,-0.08469437589286566,-0.06315789473684208
9,6,-0.08802012948108107,-0.06315789473684208
