Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,3,0.02658683891606417,0.03157894736842104
2,5,0.03967886489275163,0.03157894736842104
3,2,0.0031270700910166482,0.010526315789473717
4,0,-0.01118226963693636,0.0
5,1,-0.03313351099846773,0.0
6,7,-0.029520219775440615,-0.010526315789473717
7,8,-0.014955376294188416,-0.010526315789473717
8,4,-0.034450967697878254,-0.021052631578947323
9,6,-0.0388628868325257,-0.021052631578947323
