Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.0842141160641584,0.11578947368421055
2,5,0.0240970143303445,0.021052631578947323
3,3,-0.006767183338193594,0.010526315789473717
4,2,-0.025172202396570253,-0.010526315789473717
5,7,-0.020332698734031096,-0.010526315789473717
6,6,-0.04282211729468666,-0.021052631578947323
7,8,-0.034450967697878254,-0.021052631578947323
8,0,-0.05586996510651021,-0.03157894736842104
9,4,-0.07832327580260523,-0.05263157894736836
