Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.0023758948917075307,0.021052631578947323
2,2,0.0240970143303445,0.021052631578947323
3,7,0.0240970143303445,0.021052631578947323
4,0,0.015346294335924826,0.010526315789473717
5,4,0.015346294335924826,0.010526315789473717
6,3,-0.020332698734031096,-0.010526315789473717
7,5,-0.014955376294188416,-0.010526315789473717
8,6,-0.014955376294188416,-0.010526315789473717
9,8,-0.014955376294188416,-0.010526315789473717
