Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.0023758948917075307,0.021052631578947323
2,2,-0.020332698734031096,-0.010526315789473717
3,7,-0.029520219775440615,-0.010526315789473717
4,8,-0.020332698734031096,-0.010526315789473717
5,6,-0.034450967697878254,-0.021052631578947323
6,5,-0.05771966575881993,-0.04210526315789476
7,1,-0.0882169616300772,-0.05263157894736836
8,4,-0.0713472010216597,-0.05263157894736836
9,3,-0.10077658649870036,-0.0736842105263158
