Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,2,-0.005883856139076937,0.0
2,0,-0.025172202396570253,-0.010526315789473717
3,7,-0.020332698734031096,-0.010526315789473717
4,8,-0.02954502927393421,-0.021052631578947323
5,5,-0.04379246755907873,-0.03157894736842104
6,6,-0.04379246755907873,-0.03157894736842104
7,4,-0.0713472010216597,-0.05263157894736836
8,1,-0.09806155154539731,-0.06315789473684208
9,3,-0.10077658649870036,-0.0736842105263158
