Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.03839830535093469,0.0736842105263158
2,8,0.03967886489275163,0.03157894736842104
3,3,0.012086428424005535,0.021052631578947323
4,7,0.012086428424005535,0.021052631578947323
5,2,-0.034450967697878254,-0.021052631578947323
6,4,-0.034450967697878254,-0.021052631578947323
7,5,-0.02954502927393421,-0.021052631578947323
8,0,-0.07832327580260523,-0.05263157894736836
9,6,-0.1034529683134523,-0.0736842105263158
