Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.04732188548771732,0.03157894736842104
2,1,0.00696860222781448,0.021052631578947323
3,0,0.015346294335924826,0.010526315789473717
4,2,0.0,0.0
5,8,0.0,0.0
6,5,-0.014955376294188416,-0.010526315789473717
7,3,-0.048259701709114755,-0.03157894736842104
8,4,-0.04379246755907873,-0.03157894736842104
9,6,-0.06177863136269579,-0.04210526315789476
