Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.028965804730729627,0.06315789473684208
2,7,0.012086428424005535,0.021052631578947323
3,8,0.03111055733661594,0.021052631578947323
4,2,-0.005883856139076937,0.0
5,3,-0.005883856139076937,0.0
6,4,-0.020332698734031096,-0.010526315789473717
7,5,-0.014955376294188416,-0.010526315789473717
8,6,-0.052273256212687524,-0.03157894736842104
9,0,-0.06542112338788386,-0.04210526315789476
