Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,5,0.03111055733661594,0.021052631578947323
2,7,0.008918032718539526,0.010526315789473717
3,2,0.0,0.0
4,4,-0.005883856139076937,0.0
5,1,-0.014955376294188416,-0.010526315789473717
6,6,-0.014955376294188416,-0.010526315789473717
7,8,-0.014955376294188416,-0.010526315789473717
8,3,-0.034450967697878254,-0.021052631578947323
9,0,-0.04379246755907873,-0.03157894736842104
