Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,6,0.03535512648494732,0.04210526315789476
2,7,0.02058259631991599,0.04210526315789476
3,5,0.008918032718539526,0.010526315789473717
4,2,-0.025172202396570253,-0.010526315789473717
5,4,-0.049520219775440744,-0.021052631578947323
6,1,-0.07267811451228268,-0.03157894736842104
7,3,-0.05771966575881993,-0.04210526315789476
8,8,-0.06177863136269579,-0.04210526315789476
9,0,-0.07502629264993455,-0.05263157894736836
