Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.02658683891606417,0.03157894736842104
2,8,0.017777316995780335,0.021052631578947323
3,1,-0.01804005308304979,0.010526315789473717
4,5,-0.005883856139076937,0.0
5,2,-0.014955376294188416,-0.010526315789473717
6,6,-0.020332698734031096,-0.010526315789473717
7,3,-0.04282211729468666,-0.021052631578947323
8,4,-0.052273256212687524,-0.03157894736842104
9,0,-0.07502629264993455,-0.05263157894736836
