Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.013009789458169774,0.052631578947368474
2,7,0.013201856620500219,0.04210526315789476
3,3,0.015985853099053315,0.03157894736842104
4,5,0.0240970143303445,0.021052631578947323
5,2,-0.00208470308402553,0.010526315789473717
6,8,-0.01118226963693636,0.0
7,0,-0.03689595076959262,-0.010526315789473717
8,4,-0.020332698734031096,-0.010526315789473717
9,6,-0.08098836381976182,-0.06315789473684208
