Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.029661066774267053,0.052631578947368474
2,7,0.04143849013063783,0.04210526315789476
3,4,0.03111055733661594,0.021052631578947323
4,0,0.015346294335924826,0.010526315789473717
5,2,-0.005883856139076937,0.0
6,5,-0.005883856139076937,0.0
7,8,-0.02954502927393421,-0.021052631578947323
8,6,-0.04379246755907873,-0.03157894736842104
9,3,-0.06177863136269579,-0.04210526315789476
