Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,8,0.0240970143303445,0.021052631578947323
2,5,0.008918032718539526,0.010526315789473717
3,2,0.0,0.0
4,4,-0.005883856139076937,0.0
5,6,-0.014955376294188416,-0.010526315789473717
6,7,-0.00898627622090209,-0.010526315789473717
7,0,-0.034450967697878254,-0.021052631578947323
8,1,-0.052273256212687524,-0.03157894736842104
9,3,-0.048259701709114755,-0.03157894736842104
