Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,6,0.017777316995780335,0.021052631578947323
2,5,0.008918032718539526,0.010526315789473717
3,1,-0.04894730566350658,-0.010526315789473717
4,4,-0.03689595076959262,-0.010526315789473717
5,7,-0.025172202396570253,-0.010526315789473717
6,2,-0.034450967697878254,-0.021052631578947323
7,8,-0.048259701709114755,-0.03157894736842104
8,3,-0.05771966575881993,-0.04210526315789476
9,0,-0.07502629264993455,-0.05263157894736836
