Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.00696860222781448,0.021052631578947323
2,4,-0.00208470308402553,0.010526315789473717
3,1,-0.027457061880703848,0.0
4,5,-0.014955376294188416,-0.010526315789473717
5,0,-0.059081623284212625,-0.03157894736842104
6,3,-0.052273256212687524,-0.03157894736842104
7,8,-0.048259701709114755,-0.03157894736842104
8,2,-0.05771966575881993,-0.04210526315789476
9,6,-0.05771966575881993,-0.04210526315789476
