Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,8,0.0240970143303445,0.021052631578947323
2,7,0.0031270700910166482,0.010526315789473717
3,0,-0.01594714230235561,0.0
4,6,-0.005883856139076937,0.0
5,1,-0.05255849728740236,-0.010526315789473717
6,3,-0.034450967697878254,-0.021052631578947323
7,5,-0.04379246755907873,-0.03157894736842104
8,4,-0.07832327580260523,-0.05263157894736836
9,2,-0.08802012948108107,-0.06315789473684208
