Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,6,0.017777316995780335,0.021052631578947323
2,5,0.015346294335924826,0.010526315789473717
3,8,0.0031270700910166482,0.010526315789473717
4,1,-0.024048666877447555,0.0
5,4,-0.005883856139076937,0.0
6,0,-0.02954502927393421,-0.021052631578947323
7,2,-0.034450967697878254,-0.021052631578947323
8,3,-0.04379246755907873,-0.03157894736842104
9,7,-0.052273256212687524,-0.03157894736842104
