Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.0007574029216106393,0.03157894736842104
2,2,0.0240970143303445,0.021052631578947323
3,4,-0.00208470308402553,0.010526315789473717
4,3,-0.01118226963693636,0.0
5,8,-0.005883856139076937,0.0
6,0,-0.048259701709114755,-0.03157894736842104
7,6,-0.052273256212687524,-0.03157894736842104
8,7,-0.03882878530691625,-0.03157894736842104
9,5,-0.06177863136269579,-0.04210526315789476
