Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,3,0.03279144173126736,0.03157894736842104
2,5,0.03967886489275163,0.03157894736842104
3,4,0.015346294335924826,0.010526315789473717
4,2,0.0,0.0
5,0,-0.020332698734031096,-0.010526315789473717
6,8,-0.014955376294188416,-0.010526315789473717
7,1,-0.0388628868325257,-0.021052631578947323
8,7,-0.034450967697878254,-0.021052631578947323
9,6,-0.048259701709114755,-0.03157894736842104
