Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.04819402866068889,0.04210526315789476
2,1,0.003907778372421844,0.03157894736842104
3,5,0.015346294335924826,0.010526315789473717
4,8,0.015346294335924826,0.010526315789473717
5,2,-0.005883856139076937,0.0
6,3,-0.005883856139076937,0.0
7,4,-0.02954502927393421,-0.021052631578947323
8,6,-0.0388628868325257,-0.021052631578947323
9,0,-0.06177863136269579,-0.04210526315789476
