Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.012086428424005535,0.021052631578947323
2,2,0.008918032718539526,0.010526315789473717
3,8,0.015346294335924826,0.010526315789473717
4,5,-0.025172202396570253,-0.010526315789473717
5,6,-0.025172202396570253,-0.010526315789473717
6,1,-0.0388628868325257,-0.021052631578947323
7,4,-0.034450967697878254,-0.021052631578947323
8,7,-0.052273256212687524,-0.03157894736842104
9,3,-0.06177863136269579,-0.04210526315789476
