Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.017777316995780335,0.021052631578947323
2,8,0.0240970143303445,0.021052631578947323
3,0,-0.020332698734031096,-0.010526315789473717
4,5,-0.014955376294188416,-0.010526315789473717
5,3,-0.02954502927393421,-0.021052631578947323
6,6,-0.034450967697878254,-0.021052631578947323
7,1,-0.06445601635464182,-0.03157894736842104
8,4,-0.048259701709114755,-0.03157894736842104
9,2,-0.06177863136269579,-0.04210526315789476
