Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.04732188548771732,0.03157894736842104
2,5,0.03111055733661594,0.021052631578947323
3,2,0.008918032718539526,0.010526315789473717
4,3,0.0,0.0
5,0,-0.014955376294188416,-0.010526315789473717
6,6,-0.020332698734031096,-0.010526315789473717
7,8,-0.014955376294188416,-0.010526315789473717
8,1,-0.034450967697878254,-0.021052631578947323
9,4,-0.02954502927393421,-0.021052631578947323
