Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.03111055733661594,0.021052631578947323
2,4,0.015346294335924826,0.010526315789473717
3,8,0.015346294335924826,0.010526315789473717
4,2,0.0,0.0
5,3,0.0,0.0
6,6,0.0,0.0
7,1,-0.020332698734031096,-0.010526315789473717
8,5,-0.014955376294188416,-0.010526315789473717
9,7,-0.014955376294188416,-0.010526315789473717
