Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.02658683891606417,0.03157894736842104
2,7,0.03111055733661594,0.021052631578947323
3,3,0.008918032718539526,0.010526315789473717
4,5,0.015346294335924826,0.010526315789473717
5,2,0.0,0.0
6,4,-0.020332698734031096,-0.010526315789473717
7,6,-0.025172202396570253,-0.010526315789473717
8,8,-0.014955376294188416,-0.010526315789473717
9,0,-0.0713472010216597,-0.05263157894736836
