Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,6,0.03111055733661594,0.021052631578947323
2,8,0.015346294335924826,0.010526315789473717
3,4,0.0,0.0
4,0,-0.014955376294188416,-0.010526315789473717
5,2,-0.014955376294188416,-0.010526315789473717
6,5,-0.02954502927393421,-0.021052631578947323
7,7,-0.02954502927393421,-0.021052631578947323
8,1,-0.048259701709114755,-0.03157894736842104
9,3,-0.06725223638412647,-0.05263157894736836
