Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,6,0.006529850385149305,0.0
2,8,0.0,0.0
3,0,-0.014955376294188416,-0.010526315789473717
4,2,-0.014955376294188416,-0.010526315789473717
5,4,-0.014955376294188416,-0.010526315789473717
6,7,-0.02954502927393421,-0.021052631578947323
7,1,-0.05586996510651021,-0.03157894736842104
8,5,-0.04379246755907873,-0.03157894736842104
9,3,-0.0713472010216597,-0.05263157894736836
