Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.007475394259647161,0.03157894736842104
2,7,0.02658683891606417,0.03157894736842104
3,5,0.0031270700910166482,0.010526315789473717
4,8,0.015346294335924826,0.010526315789473717
5,2,-0.014955376294188416,-0.010526315789473717
6,4,-0.029520219775440615,-0.010526315789473717
7,3,-0.02954502927393421,-0.021052631578947323
8,6,-0.04282211729468666,-0.021052631578947323
9,0,-0.0944347003342042,-0.0736842105263158
