Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,3,0.04732188548771732,0.03157894736842104
2,0,0.03111055733661594,0.021052631578947323
3,1,0.017777316995780335,0.021052631578947323
4,8,0.015346294335924826,0.010526315789473717
5,4,0.0,0.0
6,6,0.0,0.0
7,5,-0.014955376294188416,-0.010526315789473717
8,2,-0.02954502927393421,-0.021052631578947323
9,7,-0.034450967697878254,-0.021052631578947323
