Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.00696860222781448,0.021052631578947323
2,5,0.015346294335924826,0.010526315789473717
3,6,0.008918032718539526,0.010526315789473717
4,8,0.008918032718539526,0.010526315789473717
5,0,-0.014955376294188416,-0.010526315789473717
6,2,-0.020332698734031096,-0.010526315789473717
7,4,-0.020332698734031096,-0.010526315789473717
8,3,-0.02954502927393421,-0.021052631578947323
9,7,-0.0388628868325257,-0.021052631578947323
