Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.06401143544957855,0.052631578947368474
2,5,0.04732188548771732,0.03157894736842104
3,1,-0.00208470308402553,0.010526315789473717
4,8,0.015346294335924826,0.010526315789473717
5,3,0.0,0.0
6,2,-0.020332698734031096,-0.010526315789473717
7,6,-0.025172202396570253,-0.010526315789473717
8,0,-0.02954502927393421,-0.021052631578947323
9,4,-0.02954502927393421,-0.021052631578947323
