Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,5,0.06401143544957855,0.052631578947368474
2,7,0.04819402866068889,0.04210526315789476
3,1,-0.002001422782959339,0.03157894736842104
4,3,0.0023758948917075307,0.021052631578947323
5,0,-0.020223111201489452,0.0
6,2,-0.029520219775440615,-0.010526315789473717
7,8,-0.020332698734031096,-0.010526315789473717
8,4,-0.06177863136269579,-0.04210526315789476
9,6,-0.05320620240879159,-0.04210526315789476
