Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,-0.004390870979722461,0.03157894736842104
2,7,0.00696860222781448,0.021052631578947323
3,8,0.008918032718539526,0.010526315789473717
4,2,-0.025172202396570253,-0.010526315789473717
5,5,-0.025172202396570253,-0.010526315789473717
6,3,-0.04636429847612933,-0.021052631578947323
7,0,-0.05586996510651021,-0.03157894736842104
8,6,-0.059081623284212625,-0.03157894736842104
9,4,-0.07158337767017742,-0.04210526315789476
