Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.04143849013063783,0.04210526315789476
2,3,0.04143849013063783,0.04210526315789476
3,7,0.03967886489275163,0.03157894736842104
4,5,0.015346294335924826,0.010526315789473717
5,6,0.015346294335924826,0.010526315789473717
6,4,0.0,0.0
7,8,0.0,0.0
8,0,-0.014955376294188416,-0.010526315789473717
9,2,-0.020332698734031096,-0.010526315789473717
