Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.06401163417554634,0.04210526315789476
2,3,0.03111055733661594,0.021052631578947323
3,6,0.015346294335924826,0.010526315789473717
4,1,0.0,0.0
5,2,0.0,0.0
6,5,0.0,0.0
7,8,0.0,0.0
8,4,-0.014955376294188416,-0.010526315789473717
9,7,-0.014955376294188416,-0.010526315789473717
