Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.03179452954846207,0.06315789473684208
2,7,0.03535512648494732,0.04210526315789476
3,8,0.008918032718539526,0.010526315789473717
4,4,-0.020223111201489452,0.0
5,5,-0.01118226963693636,0.0
6,2,-0.020332698734031096,-0.010526315789473717
7,3,-0.034450967697878254,-0.021052631578947323
8,6,-0.05586996510651021,-0.03157894736842104
9,0,-0.09777932908718145,-0.0736842105263158
