Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,5,0.06401143544957855,0.052631578947368474
2,7,0.03967886489275163,0.03157894736842104
3,3,0.00696860222781448,0.021052631578947323
4,0,-0.01594714230235561,0.0
5,1,-0.027457061880703848,0.0
6,2,-0.01594714230235561,0.0
7,8,-0.005883856139076937,0.0
8,6,-0.03882878530691625,-0.03157894736842104
9,4,-0.05771966575881993,-0.04210526315789476
