Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,5,0.03111055733661594,0.021052631578947323
2,0,0.015346294335924826,0.010526315789473717
3,1,0.0031270700910166482,0.010526315789473717
4,3,0.0,0.0
5,6,-0.005883856139076937,0.0
6,4,-0.014955376294188416,-0.010526315789473717
7,7,-0.014955376294188416,-0.010526315789473717
8,8,-0.014955376294188416,-0.010526315789473717
9,2,-0.02954502927393421,-0.021052631578947323
