Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.038738889536300336,0.052631578947368474
2,6,0.02058259631991599,0.04210526315789476
3,4,-0.010963343714320062,0.010526315789473717
4,8,0.0,0.0
5,2,-0.020332698734031096,-0.010526315789473717
6,3,-0.049520219775440744,-0.021052631578947323
7,5,-0.0388628868325257,-0.021052631578947323
8,1,-0.061935715993992724,-0.03157894736842104
9,7,-0.052273256212687524,-0.03157894736842104
