Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,7,0.017777316995780335,0.021052631578947323
2,8,0.0240970143303445,0.021052631578947323
3,0,-0.025172202396570253,-0.010526315789473717
4,3,-0.020332698734031096,-0.010526315789473717
5,6,-0.020332698734031096,-0.010526315789473717
6,5,-0.02954502927393421,-0.021052631578947323
7,4,-0.06177863136269579,-0.04210526315789476
8,2,-0.07502629264993455,-0.05263157894736836
9,1,-0.0998616491566815,-0.06315789473684208
