Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,4,0.03111055733661594,0.021052631578947323
2,7,0.0240970143303445,0.021052631578947323
3,2,0.015346294335924826,0.010526315789473717
4,3,0.015346294335924826,0.010526315789473717
5,5,0.015346294335924826,0.010526315789473717
6,6,0.015346294335924826,0.010526315789473717
7,8,0.0,0.0
8,0,-0.04379246755907873,-0.03157894736842104
9,1,-0.04379246755907873,-0.03157894736842104
