Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,-0.006767183338193594,0.010526315789473717
2,7,-0.00208470308402553,0.010526315789473717
3,8,0.008918032718539526,0.010526315789473717
4,3,-0.025172202396570253,-0.010526315789473717
5,5,-0.034450967697878254,-0.021052631578947323
6,6,-0.034450967697878254,-0.021052631578947323
7,1,-0.07416149776716785,-0.03157894736842104
8,2,-0.07832327580260523,-0.05263157894736836
9,4,-0.0812672957988324,-0.05263157894736836
