Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,0,0.03111055733661594,0.021052631578947323
2,1,0.0240970143303445,0.021052631578947323
3,2,0.015346294335924826,0.010526315789473717
4,4,0.015346294335924826,0.010526315789473717
5,7,0.015346294335924826,0.010526315789473717
6,8,0.015346294335924826,0.010526315789473717
7,3,-0.014955376294188416,-0.010526315789473717
8,5,-0.014955376294188416,-0.010526315789473717
9,6,-0.02954502927393421,-0.021052631578947323
