Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,5,0.015346294335924826,0.010526315789473717
2,7,0.015346294335924826,0.010526315789473717
3,0,0.0,0.0
4,2,0.0,0.0
5,4,0.0,0.0
6,6,0.0,0.0
7,8,0.0,0.0
8,3,-0.014955376294188416,-0.010526315789473717
9,1,-0.0240970143303445,-0.021052631578947323
