Rank,Head,F1 Drop (Contribution),Accuracy Drop
1,1,0.05343720973077193,0.08421052631578951
2,3,0.03279144173126736,0.03157894736842104
3,6,-0.00208470308402553,0.010526315789473717
4,8,0.015346294335924826,0.010526315789473717
5,5,-0.014955376294188416,-0.010526315789473717
6,2,-0.0388628868325257,-0.021052631578947323
7,4,-0.0388628868325257,-0.021052631578947323
8,0,-0.06542112338788386,-0.04210526315789476
9,7,-0.06542112338788386,-0.04210526315789476
